,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
983,Armenia,1991,male,5-14 years,0.0,366200.0,0.0,Armenia1991,,"2,06,85,26,522",640,Millenials
984,Armenia,1992,male,75+ years,3.0,28200.0,10.64,Armenia1992,,"1,27,25,77,456",385,G.I. Generation
985,Armenia,1992,male,55-74 years,15.0,215100.0,6.97,Armenia1992,,"1,27,25,77,456",385,Silent
986,Armenia,1992,male,35-54 years,22.0,360400.0,6.1,Armenia1992,,"1,27,25,77,456",385,Boomers
987,Armenia,1992,male,25-34 years,15.0,312600.0,4.8,Armenia1992,,"1,27,25,77,456",385,Boomers
988,Armenia,1992,female,55-74 years,10.0,263400.0,3.8,Armenia1992,,"1,27,25,77,456",385,Silent
989,Armenia,1992,female,75+ years,2.0,53400.0,3.75,Armenia1992,,"1,27,25,77,456",385,G.I. Generation
990,Armenia,1992,male,15-24 years,9.0,300300.0,3.0,Armenia1992,,"1,27,25,77,456",385,Generation X
991,Armenia,1992,female,35-54 years,6.0,410800.0,1.46,Armenia1992,,"1,27,25,77,456",385,Boomers
992,Armenia,1992,female,15-24 years,1.0,290100.0,0.34,Armenia1992,,"1,27,25,77,456",385,Generation X
993,Armenia,1992,female,25-34 years,0.0,340900.0,0.0,Armenia1992,,"1,27,25,77,456",385,Boomers
994,Armenia,1992,female,5-14 years,0.0,358200.0,0.0,Armenia1992,,"1,27,25,77,456",385,Millenials
995,Armenia,1992,male,5-14 years,0.0,375300.0,0.0,Armenia1992,,"1,27,25,77,456",385,Millenials
996,Armenia,1993,female,75+ years,6.0,53100.0,11.3,Armenia1993,,"1,20,13,13,201",357,G.I. Generation
997,Armenia,1993,male,55-74 years,20.0,226400.0,8.83,Armenia1993,,"1,20,13,13,201",357,Silent
998,Armenia,1993,male,75+ years,2.0,28400.0,7.04,Armenia1993,,"1,20,13,13,201",357,G.I. Generation
999,Armenia,1993,male,35-54 years,25.0,371900.0,6.72,Armenia1993,,"1,20,13,13,201",357,Boomers
1000,Armenia,1993,male,25-34 years,17.0,305600.0,5.56,Armenia1993,,"1,20,13,13,201",357,Boomers
1001,Armenia,1993,female,55-74 years,14.0,276100.0,5.07,Armenia1993,,"1,20,13,13,201",357,Silent
1002,Armenia,1993,male,15-24 years,7.0,304800.0,2.3,Armenia1993,,"1,20,13,13,201",357,Generation X
1003,Armenia,1993,female,25-34 years,6.0,335900.0,1.79,Armenia1993,,"1,20,13,13,201",357,Boomers
1004,Armenia,1993,female,35-54 years,6.0,424000.0,1.42,Armenia1993,,"1,20,13,13,201",357,Boomers
1005,Armenia,1993,female,15-24 years,3.0,293900.0,1.02,Armenia1993,,"1,20,13,13,201",357,Generation X
1006,Armenia,1993,female,5-14 years,0.0,364200.0,0.0,Armenia1993,,"1,20,13,13,201",357,Millenials
1007,Armenia,1993,male,5-14 years,0.0,382300.0,0.0,Armenia1993,,"1,20,13,13,201",357,Millenials
1008,Armenia,1994,male,75+ years,7.0,28200.0,24.82,Armenia1994,,"1,31,51,58,670",387,G.I. Generation
1009,Armenia,1994,female,75+ years,5.0,51700.0,9.67,Armenia1994,,"1,31,51,58,670",387,G.I. Generation
1010,Armenia,1994,male,55-74 years,20.0,235500.0,8.49,Armenia1994,,"1,31,51,58,670",387,Silent
1011,Armenia,1994,male,35-54 years,31.0,382500.0,8.1,Armenia1994,,"1,31,51,58,670",387,Boomers
1012,Armenia,1994,female,55-74 years,18.0,286000.0,6.29,Armenia1994,,"1,31,51,58,670",387,Silent
1013,Armenia,1994,male,25-34 years,10.0,297000.0,3.37,Armenia1994,,"1,31,51,58,670",387,Boomers
1014,Armenia,1994,male,15-24 years,6.0,308300.0,1.95,Armenia1994,,"1,31,51,58,670",387,Generation X
1015,Armenia,1994,female,35-54 years,7.0,437100.0,1.6,Armenia1994,,"1,31,51,58,670",387,Boomers
1016,Armenia,1994,female,15-24 years,4.0,297600.0,1.34,Armenia1994,,"1,31,51,58,670",387,Generation X
1017,Armenia,1994,male,5-14 years,2.0,385400.0,0.52,Armenia1994,,"1,31,51,58,670",387,Millenials
1018,Armenia,1994,female,25-34 years,1.0,326200.0,0.31,Armenia1994,,"1,31,51,58,670",387,Boomers
1019,Armenia,1994,female,5-14 years,1.0,367000.0,0.27,Armenia1994,,"1,31,51,58,670",387,Millenials
1020,Armenia,1995,male,55-74 years,29.0,242300.0,11.97,Armenia1995,0.605,"1,46,83,17,350",426,Silent
1021,Armenia,1995,male,35-54 years,32.0,395200.0,8.1,Armenia1995,0.605,"1,46,83,17,350",426,Boomers
1022,Armenia,1995,male,25-34 years,21.0,289500.0,7.25,Armenia1995,0.605,"1,46,83,17,350",426,Generation X
1023,Armenia,1995,male,75+ years,2.0,28000.0,7.14,Armenia1995,0.605,"1,46,83,17,350",426,G.I. Generation
1024,Armenia,1995,female,75+ years,2.0,51400.0,3.89,Armenia1995,0.605,"1,46,83,17,350",426,G.I. Generation
1025,Armenia,1995,female,55-74 years,11.0,295200.0,3.73,Armenia1995,0.605,"1,46,83,17,350",426,Silent
1026,Armenia,1995,female,25-34 years,11.0,313300.0,3.51,Armenia1995,0.605,"1,46,83,17,350",426,Generation X
1027,Armenia,1995,male,15-24 years,10.0,313600.0,3.19,Armenia1995,0.605,"1,46,83,17,350",426,Generation X
1028,Armenia,1995,female,35-54 years,8.0,453600.0,1.76,Armenia1995,0.605,"1,46,83,17,350",426,Boomers
1029,Armenia,1995,female,15-24 years,3.0,303200.0,0.99,Armenia1995,0.605,"1,46,83,17,350",426,Generation X
1030,Armenia,1995,male,5-14 years,1.0,388200.0,0.26,Armenia1995,0.605,"1,46,83,17,350",426,Millenials
1031,Armenia,1995,female,5-14 years,0.0,369700.0,0.0,Armenia1995,0.605,"1,46,83,17,350",426,Millenials
1032,Armenia,1996,male,75+ years,3.0,27900.0,10.75,Armenia1996,,"1,59,69,68,913",458,G.I. Generation
1033,Armenia,1996,male,55-74 years,18.0,246200.0,7.31,Armenia1996,,"1,59,69,68,913",458,Silent
1034,Armenia,1996,male,35-54 years,24.0,409800.0,5.86,Armenia1996,,"1,59,69,68,913",458,Boomers
1035,Armenia,1996,male,25-34 years,13.0,284300.0,4.57,Armenia1996,,"1,59,69,68,913",458,Generation X
1036,Armenia,1996,female,55-74 years,12.0,301900.0,3.97,Armenia1996,,"1,59,69,68,913",458,Silent
1037,Armenia,1996,female,35-54 years,7.0,471200.0,1.49,Armenia1996,,"1,59,69,68,913",458,Boomers
1038,Armenia,1996,male,15-24 years,4.0,320000.0,1.25,Armenia1996,,"1,59,69,68,913",458,Generation X
1039,Armenia,1996,female,25-34 years,3.0,301500.0,1.0,Armenia1996,,"1,59,69,68,913",458,Generation X
1040,Armenia,1996,female,15-24 years,1.0,310200.0,0.32,Armenia1996,,"1,59,69,68,913",458,Generation X
1041,Armenia,1996,female,5-14 years,1.0,371900.0,0.27,Armenia1996,,"1,59,69,68,913",458,Millenials
1042,Armenia,1996,male,5-14 years,1.0,390300.0,0.26,Armenia1996,,"1,59,69,68,913",458,Millenials
1043,Armenia,1996,female,75+ years,0.0,51100.0,0.0,Armenia1996,,"1,59,69,68,913",458,G.I. Generation
1044,Armenia,1997,male,55-74 years,21.0,246200.0,8.53,Armenia1997,,"1,63,94,92,424",465,Silent
1045,Armenia,1997,male,35-54 years,26.0,426000.0,6.1,Armenia1997,,"1,63,94,92,424",465,Boomers
1046,Armenia,1997,female,75+ years,3.0,51400.0,5.84,Armenia1997,,"1,63,94,92,424",465,G.I. Generation
1047,Armenia,1997,male,75+ years,1.0,28500.0,3.51,Armenia1997,,"1,63,94,92,424",465,G.I. Generation
1048,Armenia,1997,male,25-34 years,9.0,282000.0,3.19,Armenia1997,,"1,63,94,92,424",465,Generation X
1049,Armenia,1997,female,55-74 years,8.0,304400.0,2.63,Armenia1997,,"1,63,94,92,424",465,Silent
1050,Armenia,1997,male,15-24 years,4.0,327300.0,1.22,Armenia1997,,"1,63,94,92,424",465,Generation X
1051,Armenia,1997,female,35-54 years,3.0,489900.0,0.61,Armenia1997,,"1,63,94,92,424",465,Boomers
1052,Armenia,1997,female,25-34 years,1.0,294200.0,0.34,Armenia1997,,"1,63,94,92,424",465,Generation X
1053,Armenia,1997,male,5-14 years,1.0,389500.0,0.26,Armenia1997,,"1,63,94,92,424",465,Millenials
1054,Armenia,1997,female,15-24 years,0.0,316500.0,0.0,Armenia1997,,"1,63,94,92,424",465,Generation X
1055,Armenia,1997,female,5-14 years,0.0,370800.0,0.0,Armenia1997,,"1,63,94,92,424",465,Millenials
1056,Armenia,1998,male,75+ years,2.0,29600.0,6.76,Armenia1998,,"1,89,37,26,437",532,G.I. Generation
1057,Armenia,1998,male,55-74 years,16.0,243300.0,6.58,Armenia1998,,"1,89,37,26,437",532,Silent
1058,Armenia,1998,male,35-54 years,20.0,445000.0,4.49,Armenia1998,,"1,89,37,26,437",532,Boomers
1059,Armenia,1998,male,25-34 years,6.0,280200.0,2.14,Armenia1998,,"1,89,37,26,437",532,Generation X
1060,Armenia,1998,female,55-74 years,6.0,302000.0,1.99,Armenia1998,,"1,89,37,26,437",532,Silent
1061,Armenia,1998,female,75+ years,1.0,53100.0,1.88,Armenia1998,,"1,89,37,26,437",532,G.I. Generation
1062,Armenia,1998,female,35-54 years,9.0,509800.0,1.77,Armenia1998,,"1,89,37,26,437",532,Boomers
1063,Armenia,1998,male,15-24 years,4.0,335100.0,1.19,Armenia1998,,"1,89,37,26,437",532,Generation X
1064,Armenia,1998,female,25-34 years,1.0,289300.0,0.35,Armenia1998,,"1,89,37,26,437",532,Generation X
1065,Armenia,1998,female,5-14 years,1.0,364600.0,0.27,Armenia1998,,"1,89,37,26,437",532,Millenials
1066,Armenia,1998,female,15-24 years,0.0,322300.0,0.0,Armenia1998,,"1,89,37,26,437",532,Generation X
1067,Armenia,1998,male,5-14 years,0.0,383700.0,0.0,Armenia1998,,"1,89,37,26,437",532,Millenials
1068,Armenia,1999,male,55-74 years,15.0,238100.0,6.3,Armenia1999,,"1,84,54,82,181",515,Silent
1069,Armenia,1999,female,75+ years,3.0,56800.0,5.28,Armenia1999,,"1,84,54,82,181",515,G.I. Generation
1070,Armenia,1999,male,35-54 years,22.0,464300.0,4.74,Armenia1999,,"1,84,54,82,181",515,Boomers
1071,Armenia,1999,female,55-74 years,9.0,296800.0,3.03,Armenia1999,,"1,84,54,82,181",515,Silent
1072,Armenia,1999,male,25-34 years,6.0,279800.0,2.14,Armenia1999,,"1,84,54,82,181",515,Generation X
1073,Armenia,1999,male,15-24 years,6.0,344000.0,1.74,Armenia1999,,"1,84,54,82,181",515,Generation X
1074,Armenia,1999,female,35-54 years,4.0,530700.0,0.75,Armenia1999,,"1,84,54,82,181",515,Boomers
1075,Armenia,1999,female,25-34 years,2.0,284300.0,0.7,Armenia1999,,"1,84,54,82,181",515,Generation X
1076,Armenia,1999,female,15-24 years,0.0,329700.0,0.0,Armenia1999,,"1,84,54,82,181",515,Generation X
1077,Armenia,1999,female,5-14 years,0.0,352300.0,0.0,Armenia1999,,"1,84,54,82,181",515,Millenials
1078,Armenia,1999,male,5-14 years,0.0,371600.0,0.0,Armenia1999,,"1,84,54,82,181",515,Millenials
1079,Armenia,1999,male,75+ years,0.0,32300.0,0.0,Armenia1999,,"1,84,54,82,181",515,G.I. Generation
1080,Armenia,2000,male,75+ years,4.0,37600.0,10.64,Armenia2000,0.648,"1,91,15,63,665",530,G.I. Generation
1081,Armenia,2000,female,75+ years,5.0,66500.0,7.52,Armenia2000,0.648,"1,91,15,63,665",530,G.I. Generation
1082,Armenia,2000,male,55-74 years,14.0,234300.0,5.98,Armenia2000,0.648,"1,91,15,63,665",530,Silent
1083,Armenia,2000,male,35-54 years,18.0,481100.0,3.74,Armenia2000,0.648,"1,91,15,63,665",530,Boomers
1084,Armenia,2000,male,25-34 years,5.0,283300.0,1.76,Armenia2000,0.648,"1,91,15,63,665",530,Generation X
1085,Armenia,2000,male,15-24 years,6.0,358000.0,1.68,Armenia2000,0.648,"1,91,15,63,665",530,Generation X
1086,Armenia,2000,female,25-34 years,4.0,280400.0,1.43,Armenia2000,0.648,"1,91,15,63,665",530,Generation X
1087,Armenia,2000,female,55-74 years,4.0,292700.0,1.37,Armenia2000,0.648,"1,91,15,63,665",530,Silent
1088,Armenia,2000,female,35-54 years,1.0,555300.0,0.18,Armenia2000,0.648,"1,91,15,63,665",530,Boomers
1089,Armenia,2000,female,15-24 years,0.0,341100.0,0.0,Armenia2000,0.648,"1,91,15,63,665",530,Generation X
1090,Armenia,2000,female,5-14 years,0.0,328000.0,0.0,Armenia2000,0.648,"1,91,15,63,665",530,Millenials
1091,Armenia,2000,male,5-14 years,0.0,348200.0,0.0,Armenia2000,0.648,"1,91,15,63,665",530,Millenials
1092,Armenia,2001,male,55-74 years,17.0,227605.0,7.47,Armenia2001,,"2,11,84,67,913",587,Silent
1093,Armenia,2001,male,75+ years,3.0,40190.0,7.46,Armenia2001,,"2,11,84,67,913",587,Silent
1094,Armenia,2001,female,75+ years,4.0,66283.0,6.03,Armenia2001,,"2,11,84,67,913",587,Silent
1095,Armenia,2001,male,35-54 years,19.0,493922.0,3.85,Armenia2001,,"2,11,84,67,913",587,Boomers
1096,Armenia,2001,female,55-74 years,4.0,289601.0,1.38,Armenia2001,,"2,11,84,67,913",587,Silent
1097,Armenia,2001,male,15-24 years,4.0,361248.0,1.11,Armenia2001,,"2,11,84,67,913",587,Millenials
1098,Armenia,2001,male,5-14 years,3.0,337767.0,0.89,Armenia2001,,"2,11,84,67,913",587,Millenials
1099,Armenia,2001,male,25-34 years,2.0,284346.0,0.7,Armenia2001,,"2,11,84,67,913",587,Generation X
1100,Armenia,2001,female,35-54 years,3.0,563626.0,0.53,Armenia2001,,"2,11,84,67,913",587,Boomers
1101,Armenia,2001,female,25-34 years,1.0,279953.0,0.36,Armenia2001,,"2,11,84,67,913",587,Generation X
1102,Armenia,2001,female,15-24 years,0.0,346468.0,0.0,Armenia2001,,"2,11,84,67,913",587,Millenials
1103,Armenia,2001,female,5-14 years,0.0,319507.0,0.0,Armenia2001,,"2,11,84,67,913",587,Millenials
1104,Armenia,2002,male,75+ years,3.0,29067.0,10.32,Armenia2002,,"2,37,63,35,048",788,Silent
1105,Armenia,2002,male,55-74 years,19.0,196525.0,9.67,Armenia2002,,"2,37,63,35,048",788,Silent
1106,Armenia,2002,male,25-34 years,12.0,206403.0,5.81,Armenia2002,,"2,37,63,35,048",788,Generation X
1107,Armenia,2002,male,35-54 years,22.0,418464.0,5.26,Armenia2002,,"2,37,63,35,048",788,Boomers
1108,Armenia,2002,female,75+ years,1.0,58553.0,1.71,Armenia2002,,"2,37,63,35,048",788,Silent
1109,Armenia,2002,male,15-24 years,5.0,293350.0,1.7,Armenia2002,,"2,37,63,35,048",788,Millenials
1110,Armenia,2002,female,35-54 years,6.0,469992.0,1.28,Armenia2002,,"2,37,63,35,048",788,Boomers
1111,Armenia,2002,female,55-74 years,3.0,251856.0,1.19,Armenia2002,,"2,37,63,35,048",788,Silent
1112,Armenia,2002,female,25-34 years,1.0,222943.0,0.45,Armenia2002,,"2,37,63,35,048",788,Generation X
1113,Armenia,2002,male,5-14 years,1.0,294209.0,0.34,Armenia2002,,"2,37,63,35,048",788,Millenials
1114,Armenia,2002,female,15-24 years,1.0,294739.0,0.34,Armenia2002,,"2,37,63,35,048",788,Millenials
1115,Armenia,2002,female,5-14 years,0.0,278743.0,0.0,Armenia2002,,"2,37,63,35,048",788,Millenials
1116,Armenia,2003,male,75+ years,3.0,32495.0,9.23,Armenia2003,,"2,80,70,61,009",928,Silent
1117,Armenia,2003,male,55-74 years,14.0,194165.0,7.21,Armenia2003,,"2,80,70,61,009",928,Silent
1118,Armenia,2003,male,35-54 years,21.0,423001.0,4.96,Armenia2003,,"2,80,70,61,009",928,Boomers
1119,Armenia,2003,female,75+ years,3.0,62935.0,4.77,Armenia2003,,"2,80,70,61,009",928,Silent
1120,Armenia,2003,male,25-34 years,10.0,210715.0,4.75,Armenia2003,,"2,80,70,61,009",928,Generation X
1121,Armenia,2003,female,55-74 years,3.0,249909.0,1.2,Armenia2003,,"2,80,70,61,009",928,Silent
1122,Armenia,2003,female,35-54 years,3.0,473959.0,0.63,Armenia2003,,"2,80,70,61,009",928,Boomers
1123,Armenia,2003,male,5-14 years,1.0,283952.0,0.35,Armenia2003,,"2,80,70,61,009",928,Millenials
1124,Armenia,2003,male,15-24 years,1.0,300902.0,0.33,Armenia2003,,"2,80,70,61,009",928,Millenials
1125,Armenia,2003,female,15-24 years,0.0,300080.0,0.0,Armenia2003,,"2,80,70,61,009",928,Millenials
1126,Armenia,2003,female,25-34 years,0.0,225313.0,0.0,Armenia2003,,"2,80,70,61,009",928,Generation X
1127,Armenia,2003,female,5-14 years,0.0,266940.0,0.0,Armenia2003,,"2,80,70,61,009",928,Millenials
1128,Armenia,2006,male,75+ years,6.0,48123.0,12.47,Armenia2006,,"6,38,44,51,606",2310,Silent
1129,Armenia,2006,male,55-74 years,21.0,184526.0,11.38,Armenia2006,,"6,38,44,51,606",2310,Silent
1130,Armenia,2006,male,35-54 years,17.0,367346.0,4.63,Armenia2006,,"6,38,44,51,606",2310,Boomers
1131,Armenia,2006,male,15-24 years,10.0,276127.0,3.62,Armenia2006,,"6,38,44,51,606",2310,Millenials
1132,Armenia,2006,female,55-74 years,8.0,238745.0,3.35,Armenia2006,,"6,38,44,51,606",2310,Silent
1133,Armenia,2006,male,25-34 years,6.0,188382.0,3.19,Armenia2006,,"6,38,44,51,606",2310,Generation X
1134,Armenia,2006,female,75+ years,2.0,78684.0,2.54,Armenia2006,,"6,38,44,51,606",2310,Silent
1135,Armenia,2006,female,35-54 years,5.0,450477.0,1.11,Armenia2006,,"6,38,44,51,606",2310,Boomers
1136,Armenia,2006,female,25-34 years,2.0,215884.0,0.93,Armenia2006,,"6,38,44,51,606",2310,Generation X
1137,Armenia,2006,male,5-14 years,1.0,221941.0,0.45,Armenia2006,,"6,38,44,51,606",2310,Millenials
1138,Armenia,2006,female,15-24 years,0.0,290966.0,0.0,Armenia2006,,"6,38,44,51,606",2310,Millenials
1139,Armenia,2006,female,5-14 years,0.0,203195.0,0.0,Armenia2006,,"6,38,44,51,606",2310,Millenials
1140,Armenia,2007,male,75+ years,7.0,49296.0,14.2,Armenia2007,,"9,20,63,01,700",3366,Silent
1141,Armenia,2007,male,55-74 years,13.0,185290.0,7.02,Armenia2007,,"9,20,63,01,700",3366,Silent
1142,Armenia,2007,male,35-54 years,19.0,362189.0,5.25,Armenia2007,,"9,20,63,01,700",3366,Boomers
1143,Armenia,2007,female,55-74 years,8.0,240998.0,3.32,Armenia2007,,"9,20,63,01,700",3366,Silent
1144,Armenia,2007,male,15-24 years,7.0,272188.0,2.57,Armenia2007,,"9,20,63,01,700",3366,Millenials
1145,Armenia,2007,male,25-34 years,4.0,191561.0,2.09,Armenia2007,,"9,20,63,01,700",3366,Generation X
1146,Armenia,2007,female,35-54 years,8.0,444817.0,1.8,Armenia2007,,"9,20,63,01,700",3366,Boomers
1147,Armenia,2007,female,75+ years,1.0,79210.0,1.26,Armenia2007,,"9,20,63,01,700",3366,Silent
1148,Armenia,2007,female,15-24 years,3.0,288510.0,1.04,Armenia2007,,"9,20,63,01,700",3366,Millenials
1149,Armenia,2007,male,5-14 years,1.0,210620.0,0.47,Armenia2007,,"9,20,63,01,700",3366,Generation Z
1150,Armenia,2007,female,25-34 years,0.0,220144.0,0.0,Armenia2007,,"9,20,63,01,700",3366,Generation X
1151,Armenia,2007,female,5-14 years,0.0,190490.0,0.0,Armenia2007,,"9,20,63,01,700",3366,Generation Z
1152,Armenia,2008,male,75+ years,7.0,46886.0,14.93,Armenia2008,,"11,66,20,40,714",3829,Silent
1153,Armenia,2008,male,55-74 years,18.0,198978.0,9.05,Armenia2008,,"11,66,20,40,714",3829,Silent
1154,Armenia,2008,male,35-54 years,11.0,429649.0,2.56,Armenia2008,,"11,66,20,40,714",3829,Boomers
1155,Armenia,2008,female,35-54 years,10.0,477501.0,2.09,Armenia2008,,"11,66,20,40,714",3829,Boomers
1156,Armenia,2008,female,55-74 years,5.0,260264.0,1.92,Armenia2008,,"11,66,20,40,714",3829,Silent
1157,Armenia,2008,male,25-34 years,4.0,250190.0,1.6,Armenia2008,,"11,66,20,40,714",3829,Generation X
1158,Armenia,2008,male,15-24 years,3.0,317794.0,0.94,Armenia2008,,"11,66,20,40,714",3829,Millenials
1159,Armenia,2008,female,25-34 years,2.0,254728.0,0.79,Armenia2008,,"11,66,20,40,714",3829,Generation X
1160,Armenia,2008,female,5-14 years,1.0,198065.0,0.5,Armenia2008,,"11,66,20,40,714",3829,Generation Z
1161,Armenia,2008,male,5-14 years,1.0,220896.0,0.45,Armenia2008,,"11,66,20,40,714",3829,Generation Z
1162,Armenia,2008,female,15-24 years,1.0,309009.0,0.32,Armenia2008,,"11,66,20,40,714",3829,Millenials
1163,Armenia,2008,female,75+ years,0.0,81431.0,0.0,Armenia2008,,"11,66,20,40,714",3829,Silent
1164,Armenia,2009,male,75+ years,8.0,50759.0,15.76,Armenia2009,,"8,64,79,36,748",3215,Silent
1165,Armenia,2009,male,55-74 years,11.0,189632.0,5.8,Armenia2009,,"8,64,79,36,748",3215,Silent
1166,Armenia,2009,male,35-54 years,17.0,351694.0,4.83,Armenia2009,,"8,64,79,36,748",3215,Boomers
1167,Armenia,2009,male,15-24 years,5.0,259772.0,1.92,Armenia2009,,"8,64,79,36,748",3215,Millenials
1168,Armenia,2009,female,75+ years,1.0,79728.0,1.25,Armenia2009,,"8,64,79,36,748",3215,Silent
1169,Armenia,2009,female,55-74 years,3.0,248767.0,1.21,Armenia2009,,"8,64,79,36,748",3215,Silent
1170,Armenia,2009,male,25-34 years,2.0,198646.0,1.01,Armenia2009,,"8,64,79,36,748",3215,Generation X
1171,Armenia,2009,female,25-34 years,2.0,230582.0,0.87,Armenia2009,,"8,64,79,36,748",3215,Generation X
1172,Armenia,2009,female,35-54 years,3.0,433390.0,0.69,Armenia2009,,"8,64,79,36,748",3215,Boomers
1173,Armenia,2009,female,15-24 years,1.0,278535.0,0.36,Armenia2009,,"8,64,79,36,748",3215,Millenials
1174,Armenia,2009,female,5-14 years,0.0,172560.0,0.0,Armenia2009,,"8,64,79,36,748",3215,Generation Z
1175,Armenia,2009,male,5-14 years,0.0,195630.0,0.0,Armenia2009,,"8,64,79,36,748",3215,Generation Z
1176,Armenia,2010,male,75+ years,6.0,52333.0,11.47,Armenia2010,0.721,"9,26,02,84,938",3460,Silent
1177,Armenia,2010,male,55-74 years,13.0,193100.0,6.73,Armenia2010,0.721,"9,26,02,84,938",3460,Silent
1178,Armenia,2010,male,25-34 years,10.0,202936.0,4.93,Armenia2010,0.721,"9,26,02,84,938",3460,Generation X
1179,Armenia,2010,male,35-54 years,15.0,346739.0,4.33,Armenia2010,0.721,"9,26,02,84,938",3460,Generation X
1180,Armenia,2010,male,15-24 years,8.0,252152.0,3.17,Armenia2010,0.721,"9,26,02,84,938",3460,Millenials
1181,Armenia,2010,female,55-74 years,7.0,253182.0,2.76,Armenia2010,0.721,"9,26,02,84,938",3460,Silent
1182,Armenia,2010,female,75+ years,2.0,81770.0,2.45,Armenia2010,0.721,"9,26,02,84,938",3460,Silent
1183,Armenia,2010,female,5-14 years,2.0,167142.0,1.2,Armenia2010,0.721,"9,26,02,84,938",3460,Generation Z
1184,Armenia,2010,female,35-54 years,5.0,427571.0,1.17,Armenia2010,0.721,"9,26,02,84,938",3460,Generation X
1185,Armenia,2010,male,5-14 years,2.0,191722.0,1.04,Armenia2010,0.721,"9,26,02,84,938",3460,Generation Z
1186,Armenia,2010,female,15-24 years,2.0,270727.0,0.74,Armenia2010,0.721,"9,26,02,84,938",3460,Millenials
1187,Armenia,2010,female,25-34 years,1.0,236851.0,0.42,Armenia2010,0.721,"9,26,02,84,938",3460,Generation X
1188,Armenia,2011,female,75+ years,6.0,86643.0,6.92,Armenia2011,0.723,"10,14,21,11,334",3798,Silent
